ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Spending_Score_Ordinal,Segment
467263,Female,No,32,No,Marketing,1.0,Low,1.0,Cat_4,0,3
467268,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0,Cat_6,0,3
467275,Male,No,29,Yes,Healthcare,1.0,Low,2.0,Cat_6,0,3
467281,Male,Yes,56,Yes,Lawyer,0.0,Low,4.0,Cat_6,0,3
467283,Male,Yes,52,Yes,Artist,0.0,Average,3.0,Cat_2,1,1
467288,Female,No,25,No,Healthcare,1.0,Low,5.0,Cat_6,0,2
467296,Female,Yes,65,Yes,Artist,1.0,Average,2.0,Cat_3,1,1
467300,Female,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
467301,Female,Yes,73,No,Lawyer,1.0,Low,2.0,Cat_6,0,3
467303,Male,Yes,36,Yes,Doctor,2.0,Average,2.0,Cat_6,1,1
467309,Female,No,36,Yes,Engineer,4.0,Low,1.0,Cat_7,0,3
467311,Male,Yes,71,Yes,Lawyer,1.0,High,3.0,Cat_6,2,1
467312,Female,Yes,55,Yes,Artist,0.0,Low,2.0,Cat_6,0,3
467313,Male,Yes,35,Yes,Entertainment,1.0,Average,2.0,Cat_6,1,1
467314,Male,Yes,41,No,Artist,0.0,Average,2.0,Cat_6,1,1
467317,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2,0,3
467318,Male,Yes,35,Yes,Doctor,1.0,Low,2.0,Cat_6,0,3
467322,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_1,1,1
467325,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
467329,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,0,3
467338,Female,No,29,Yes,Healthcare,3.0,Low,6.0,Cat_6,0,2
467339,Male,Unknown,62,Yes,Artist,1.0,Average,3.0,Cat_6,1,1
467344,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,0,3
467345,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,0,3
467346,Male,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,1,1
467352,Male,Yes,45,Yes,Executive,0.0,High,4.0,Cat_6,2,1
467355,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_6,0,2
467357,Male,Yes,55,Yes,Unknown,1.0,Low,2.0,Cat_6,0,3
467358,Female,Yes,52,Yes,Artist,1.0,Average,5.0,Cat_6,1,1
467359,Male,Yes,43,Yes,Artist,5.0,Average,2.0,Cat_6,1,0
467365,Male,No,35,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
467367,Male,Yes,73,Yes,Lawyer,1.0,Low,2.0,Cat_6,0,3
467369,Male,No,41,Yes,Artist,4.0,Low,3.0,Cat_6,0,3
467373,Male,No,27,Yes,Healthcare,1.0,Low,1.0,Cat_6,0,3
467375,Male,Yes,35,Yes,Entertainment,6.0,Low,3.0,Cat_6,0,0
467378,Female,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
467384,Male,No,41,Yes,Unknown,1.0,Low,1.0,Cat_6,0,3
467385,Male,No,53,No,Artist,1.0,Low,2.0,Cat_4,0,3
467389,Male,No,42,No,Engineer,0.0,Low,2.0,Cat_6,0,3
467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
467398,Male,Yes,38,No,Entertainment,0.0,Low,2.0,Cat_6,0,3
467399,Male,Yes,25,Yes,Doctor,1.0,Low,3.0,Cat_6,0,2
467403,Female,Yes,40,Yes,Artist,7.0,Average,3.0,Cat_4,1,0
467410,Female,Yes,55,Yes,Lawyer,1.0,Low,2.0,Cat_6,0,3
467415,Female,No,29,Yes,Healthcare,0.0,Low,1.0,Cat_6,0,3
467419,Female,Yes,39,Yes,Artist,2.0,Low,1.0,Cat_6,0,3
467421,Male,Yes,50,No,Doctor,1.0,Average,3.0,Cat_6,1,1
467422,Female,Yes,61,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
467423,Male,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,0,3
467434,Male,No,40,Yes,Entertainment,1.0,Low,3.0,Cat_1,0,3
467437,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,2,1
467438,Male,No,27,No,Entertainment,5.0,Low,3.0,Cat_6,0,0
467441,Male,No,35,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
467442,Male,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
467444,Female,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6,0,3
467445,Male,Yes,32,No,Doctor,9.0,Low,2.0,Cat_2,0,0
467449,Female,Yes,85,Yes,Lawyer,1.0,Low,2.0,Cat_6,0,3
467451,Female,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_1,0,3
467455,Female,No,41,Yes,Artist,8.0,Low,2.0,Cat_6,0,0
467456,Male,Yes,42,No,Executive,5.0,High,4.0,Cat_6,2,1
467457,Female,No,30,Yes,Marketing,0.0,Low,6.0,Cat_6,0,2
467459,Male,Yes,42,Yes,Executive,1.0,High,5.0,Cat_6,2,1
467463,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_6,1,0
467468,Female,No,25,No,Healthcare,1.0,Low,5.0,Cat_7,0,2
467472,Male,Yes,60,Yes,Executive,4.0,High,4.0,Cat_6,2,1
467474,Male,No,18,No,Healthcare,2.0,Low,5.0,Cat_6,0,2
467479,Male,Yes,36,Yes,Executive,0.0,Average,4.0,Cat_6,1,1
467481,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
467482,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,2,1
467487,Male,Yes,42,No,Artist,1.0,Average,5.0,Cat_4,1,2
467488,Female,Yes,39,Yes,Entertainment,1.0,Average,2.0,Cat_2,1,1
467492,Female,Yes,62,Yes,Doctor,1.0,Low,2.0,Cat_7,0,3
467493,Male,Yes,47,Yes,Executive,0.0,High,4.0,Unknown,2,1
467499,Male,Yes,39,Yes,Artist,1.0,Low,3.0,Cat_6,0,3
467500,Female,Yes,25,Yes,Artist,3.0,High,2.0,Cat_6,2,1
467503,Female,No,27,Yes,Artist,1.0,Low,4.0,Cat_6,0,2
467504,Female,Unknown,31,No,Doctor,0.0,Low,4.0,Cat_6,0,2
467505,Male,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,0,2
467510,Male,Yes,51,Yes,Entertainment,3.0,Low,3.0,Cat_6,0,3
467511,Male,Yes,63,Yes,Entertainment,1.0,Low,1.0,Cat_6,0,3
467514,Male,No,40,Yes,Artist,1.0,Low,4.0,Cat_6,0,2
467518,Male,No,22,No,Doctor,1.0,Low,2.0,Cat_6,0,2
467532,Male,Yes,52,Yes,Artist,9.0,Low,1.0,Cat_6,0,0
467533,Male,Yes,89,Yes,Lawyer,4.0,Low,1.0,Cat_6,0,3
467537,Female,Yes,65,No,Lawyer,1.0,High,3.0,Cat_6,2,1
467539,Male,Yes,48,Yes,Artist,1.0,Average,4.0,Cat_7,1,1
467540,Male,Yes,48,Yes,Healthcare,1.0,Average,4.0,Cat_6,1,1
467542,Male,No,31,Yes,Healthcare,8.0,Low,1.0,Cat_6,0,0
467557,Female,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
467559,Male,Yes,58,Yes,Executive,0.0,Average,4.0,Cat_6,1,1
467565,Male,Yes,60,Yes,Artist,0.0,Low,3.0,Cat_6,0,3
467569,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,0,2
467570,Male,No,18,No,Healthcare,14.0,Low,2.0,Cat_6,0,0
467576,Male,Yes,48,Yes,Doctor,1.0,Average,3.0,Cat_6,1,1
467579,Male,No,35,Yes,Doctor,5.0,Low,1.0,Cat_6,0,0
467580,Male,No,27,Yes,Doctor,1.0,Low,3.0,Cat_6,0,2
467588,Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
467589,Male,No,32,No,Entertainment,0.0,Low,1.0,Cat_6,0,3
467592,Male,Yes,40,Yes,Entertainment,7.0,Low,2.0,Cat_6,0,0
467595,Female,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,0,3
467596,Male,Yes,42,No,Artist,1.0,Low,5.0,Cat_3,0,2
467604,Male,No,26,No,Healthcare,8.0,Low,8.0,Cat_4,0,2
467608,Male,No,27,Yes,Engineer,6.0,Low,1.0,Cat_6,0,0
467609,Male,No,42,No,Artist,2.0,Low,4.0,Cat_6,0,2
467610,Female,Yes,77,Yes,Lawyer,4.0,Low,1.0,Cat_6,0,3
467612,Male,Yes,70,Yes,Executive,0.0,Low,2.0,Cat_7,0,3
467614,Male,Yes,36,No,Artist,4.0,Average,2.0,Cat_6,1,1
467620,Male,Yes,57,Yes,Lawyer,6.0,Low,3.0,Cat_6,0,0
467621,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_6,0,3
467623,Male,Yes,77,Yes,Unknown,0.0,High,2.0,Cat_6,2,1
467629,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
467635,Female,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,0,0
467641,Male,Yes,43,Yes,Doctor,9.0,Average,2.0,Cat_6,1,0
467643,Male,No,43,Yes,Artist,14.0,Low,1.0,Cat_3,0,0
467654,Female,Yes,62,Yes,Artist,1.0,High,4.0,Cat_6,2,1
467657,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_3,0,2
467658,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,0,2
467659,Male,Yes,65,Yes,Entertainment,0.0,Average,2.0,Cat_6,1,1
467664,Male,Yes,35,Yes,Executive,4.0,High,4.0,Cat_6,2,1
467666,Male,Yes,48,Yes,Executive,4.0,High,3.0,Cat_6,2,1
467667,Male,Yes,33,No,Doctor,9.0,Low,2.0,Cat_6,0,0
467669,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,2,1
467673,Male,Yes,45,No,Executive,1.0,High,4.0,Cat_6,2,1
467678,Male,No,56,No,Marketing,1.0,Low,2.0,Cat_6,0,3
467679,Female,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_2,1,1
467683,Male,Yes,30,Yes,Healthcare,8.0,High,3.0,Cat_2,2,0
467684,Male,No,37,Yes,Healthcare,8.0,Low,3.0,Cat_2,0,0
467685,Male,Yes,51,No,Marketing,0.0,High,6.0,Cat_4,2,1
467693,Male,Yes,59,Yes,Entertainment,5.0,High,5.0,Cat_6,2,1
467694,Male,Yes,56,Yes,Executive,0.0,High,2.0,Cat_6,2,1
467699,Female,Yes,29,Yes,Doctor,0.0,Average,2.0,Cat_4,1,1
467705,Male,Yes,31,Yes,Artist,1.0,Low,2.0,Cat_6,0,3
467706,Female,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_6,1,2
467707,Male,Yes,89,Yes,Lawyer,7.0,High,2.0,Cat_6,2,1
467710,Female,No,38,Yes,Artist,9.0,Low,4.0,Cat_6,0,0
467715,Male,Yes,45,Yes,Executive,4.0,High,3.0,Cat_6,2,1
467721,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_4,0,3
467723,Male,Yes,74,No,Executive,1.0,Low,7.0,Cat_6,0,2
467726,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,2,1
467727,Male,Yes,53,Yes,Artist,7.0,High,4.0,Cat_3,2,1
467728,Female,Yes,43,No,Engineer,0.0,High,5.0,Cat_6,2,1
467729,Male,Yes,62,Yes,Entertainment,2.0,Average,6.0,Cat_6,1,1
467733,Male,Yes,56,No,Executive,8.0,High,3.0,Cat_6,2,1
467734,Male,Yes,88,Yes,Lawyer,3.0,High,2.0,Cat_6,2,1
467735,Male,No,28,Yes,Doctor,0.0,Low,2.0,Cat_6,0,3
467737,Female,Yes,51,Yes,Entertainment,5.0,Average,2.0,Cat_6,1,1
467739,Female,Yes,60,No,Artist,0.0,Average,4.0,Cat_6,1,1
467740,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,0,2
467741,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,0,2
467749,Male,No,20,No,Healthcare,0.0,Low,9.0,Cat_7,0,2
467763,Female,No,50,Yes,Artist,1.0,Low,1.0,Cat_2,0,3
467767,Female,No,21,No,Marketing,4.0,Low,4.0,Cat_6,0,2
467768,Male,Yes,62,Yes,Doctor,0.0,Average,2.0,Cat_6,1,1
467769,Female,No,36,Yes,Doctor,1.0,Low,1.0,Cat_3,0,3
467772,Female,No,31,No,Marketing,0.0,Low,2.0,Cat_6,0,3
467779,Male,Yes,52,Yes,Doctor,4.0,Average,3.0,Cat_6,1,1
467789,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,0,2
467798,Female,No,23,No,Unknown,1.0,Low,2.0,Cat_6,0,3
467802,Female,Yes,48,Yes,Artist,1.0,High,5.0,Cat_6,2,1
467803,Female,Yes,40,Yes,Entertainment,6.0,Average,2.0,Cat_6,1,0
467806,Male,Yes,55,Yes,Artist,1.0,High,2.0,Cat_6,2,1
467808,Female,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
467812,Male,No,48,Yes,Artist,0.0,Low,1.0,Cat_2,0,3
467813,Male,Yes,36,Yes,Entertainment,1.0,Low,2.0,Cat_4,0,3
467815,Female,Yes,73,Yes,Artist,0.0,Low,2.0,Cat_6,0,3
467825,Female,No,23,No,Marketing,0.0,Low,8.0,Cat_6,0,2
467828,Female,Yes,25,Yes,Artist,0.0,Average,2.0,Cat_2,1,1
467838,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
467848,Male,No,37,Yes,Artist,14.0,Low,1.0,Cat_6,0,0
467849,Female,Yes,39,Yes,Doctor,0.0,Low,1.0,Cat_2,0,3
467852,Female,No,39,Yes,Artist,12.0,Low,1.0,Cat_6,0,0
467856,Male,Yes,58,Yes,Artist,0.0,Low,2.0,Cat_6,0,3
467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,0,3
467861,Female,No,29,No,Artist,1.0,Low,4.0,Cat_4,0,2
467864,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
467865,Female,No,40,Yes,Artist,2.0,Low,1.0,Cat_4,0,3
467868,Female,Yes,66,Yes,Entertainment,0.0,High,2.0,Cat_6,2,1
467876,Female,Yes,50,Yes,Artist,9.0,High,2.0,Cat_6,2,0
467879,Female,Yes,51,Yes,Artist,1.0,High,4.0,Cat_6,2,1
467880,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
467882,Female,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
467883,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
467888,Male,No,29,No,Doctor,0.0,Low,4.0,Cat_6,0,2
467891,Female,No,29,Yes,Doctor,0.0,Low,5.0,Cat_6,0,2
467892,Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,0,2
467894,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
467895,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,0,2
467898,Female,Yes,69,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
467901,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_6,0,2
467904,Female,No,31,Yes,Artist,14.0,Low,1.0,Cat_6,0,0
467905,Male,Yes,37,Yes,Executive,0.0,High,3.0,Cat_6,2,1
467911,Male,Yes,58,Yes,Healthcare,0.0,Low,4.0,Cat_6,0,3
467913,Male,Yes,48,Yes,Artist,3.0,Low,1.0,Cat_6,0,3
467915,Female,No,18,No,Doctor,1.0,Low,4.0,Cat_6,0,2
467917,Female,No,27,Yes,Healthcare,2.0,Low,4.0,Cat_1,0,2
467927,Male,No,30,Yes,Doctor,8.0,Low,6.0,Cat_2,0,2
467929,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
467930,Male,Yes,45,Yes,Entertainment,4.0,Average,2.0,Cat_6,1,1
467932,Female,No,26,No,Healthcare,1.0,Low,4.0,Cat_6,0,2
467933,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,0,2
467934,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6,0,3
467938,Male,Yes,46,Yes,Entertainment,5.0,Low,1.0,Cat_2,0,3
467940,Female,No,27,No,Marketing,8.0,Low,4.0,Cat_2,0,0
467946,Female,Yes,42,Yes,Artist,0.0,Low,2.0,Cat_6,0,3
467948,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,0,2
467949,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_4,0,2
467950,Female,No,35,Yes,Entertainment,1.0,Low,2.0,Cat_6,0,3
467954,Male,No,29,No,Healthcare,9.0,Low,4.0,Cat_6,0,0
467958,Female,No,35,Yes,Doctor,1.0,Low,1.0,Cat_6,0,3
467960,Female,No,53,Yes,Entertainment,1.0,Low,2.0,Cat_6,0,3
467961,Male,Yes,47,Yes,Executive,1.0,High,5.0,Cat_4,2,1
467968,Female,No,43,Yes,Healthcare,9.0,Low,3.0,Cat_7,0,0
